year,race,position,number,driver,car,laps,time,points
2005,Malaysia,11,19, Karthikeyan,,54,+2 laps,0
2005,Malaysia,12,18, Monteiro,,53,+3 laps,0
2005,Malaysia,13,21, Albers,,52,+4 laps,0
2005,Malaysia,NC,2, Barrichello,,49,DNF,0
2005,Malaysia,NC,6, Fisichella,,36,DNF,0
2005,Malaysia,NC,7, Webber,,36,DNF,0
2005,Malaysia,NC,11, Villeneuve,,26,DNF,0
2005,Malaysia,NC,3, Button,,2,DNF,0
2005,Malaysia,NC,4, Davidson,,2,DNF,0
2005,Malaysia,NC,20, Friesacher,,2,DNF,0
2005,Bahrain,1,5, Alonso,,57,1:29:18.531,10
2005,Bahrain,2,16, Trulli,,57,+13.409s,8
2005,Bahrain,3,9, Räikkönen,,57,+32.063s,6
2005,Bahrain,4,17, Schumacher,,57,+53.272s,5
2005,Bahrain,5,10, de la Rosa,,57,+64.988s,4
2005,Bahrain,6,7, Webber,,57,+74.701s,3
2005,Bahrain,7,12, Massa,,56,+1 lap,2
2005,Bahrain,8,14, Coulthard,,56,+1 lap,1
2005,Bahrain,9,2, Barrichello,,56,+1 lap,0
2005,Bahrain,10,18, Monteiro,,55,+2 laps,0
2005,Bahrain,11,11, Villeneuve,,54,DNF,0
2005,Bahrain,12,20, Friesacher,,54,+3 laps,0
2005,Bahrain,13,21, Albers,,53,+4 laps,0
2005,Bahrain,NC,3, Button,,46,DNF,0
2005,Bahrain,NC,4, Sato,,27,DNF,0
2005,Bahrain,NC,8, Heidfeld,,25,DNF,0
2005,Bahrain,NC,1, Schumacher,,12,DNF,0
2005,Bahrain,NC,6, Fisichella,,4,DNF,0
2005,Bahrain,NC,19, Karthikeyan,,2,DNF,0
2005,Bahrain,NC,15, Klien,,0,DNF,0
2005,San Marino,1,5, Alonso,,62,1:27:41.921,10
2005,San Marino,2,1, Schumacher,,62,+0.215s,8
2005,San Marino,3,10, Wurz,,62,+27.554s,6
2005,San Marino,4,11, Villeneuve,,62,+64.442s,5
2005,San Marino,5,16, Trulli,,62,+70.258s,4
2005,San Marino,6,8, Heidfeld,,62,+71.282s,3
2005,San Marino,7,7, Webber,,62,+83.297s,2
2005,San Marino,8,15, Liuzzi,,62,+83.764s,1
2005,San Marino,9,17, Schumacher,,62,+95.841s,0
2005,San Marino,10,12, Massa,,61,+1 lap,0
2005,San Marino,11,14, Coulthard,,61,+1 lap,0
2005,San Marino,12,19, Karthikeyan,,61,+1 lap,0
2005,San Marino,13,18, Monteiro,,60,+2 laps,0
2005,San Marino,NC,21, Albers,,20,DNF,0
2005,San Marino,NC,2, Barrichello,,18,DNF,0
2005,San Marino,NC,9, Räikkönen,,9,DNF,0
2005,San Marino,NC,20, Friesacher,,8,DNF,0
2005,San Marino,NC,6, Fisichella,,5,DNF,0
2005,Spain,1,9, Räikkönen,,66,1:27:16.830,10
2005,Spain,2,5, Alonso,,66,+27.652s,8
2005,Spain,3,16, Trulli,,66,+45.947s,6
2005,Spain,4,17, Schumacher,,66,+46.719s,5
2005,Spain,5,6, Fisichella,,66,+57.936s,4
2005,Spain,6,7, Webber,,66,+68.542s,3
2005,Spain,7,10, Montoya,,65,+1 lap,2
2005,Spain,8,14, Coulthard,,65,+1 lap,1
2005,Spain,9,2, Barrichello,,65,+1 lap,0
2005,Spain,10,8, Heidfeld,,65,+1 lap,0
2005,Spain,11,12, Massa,,63,DNF,0
2005,Spain,12,18, Monteiro,,63,+3 laps,0
2005,Spain,13,19, Karthikeyan,,63,+3 laps,0
2005,Spain,NC,11, Villeneuve,,51,DNF,0
2005,Spain,NC,1, Schumacher,,46,DNF,0
2005,Spain,NC,21, Albers,,19,DNF,0
2005,Spain,NC,20, Friesacher,,11,DNF,0
2005,Spain,NC,15, Liuzzi,,9,DNF,0
2005,Monaco,1,9, Räikkönen,,78,1:45:15.556,10
2005,Monaco,2,8, Heidfeld,,78,+13.877s,8
2005,Monaco,3,7, Webber,,78,+18.484s,6
2005,Monaco,4,5, Alonso,,78,+36.487s,5
2005,Monaco,5,10, Montoya,,78,+36.647s,4
2005,Monaco,6,17, Schumacher,,78,+37.177s,3
2005,Monaco,7,1, Schumacher,,78,+37.223s,2
2005,Monaco,8,2, Barrichello,,78,+37.570s,1
2005,Monaco,9,12, Massa,,77,+1 lap,0
2005,Monaco,10,16, Trulli,,77,+1 lap,0
2005,Monaco,11,11, Villeneuve,,77,+1 lap,0
2005,Monaco,12,6, Fisichella,,77,+1 lap,0
2005,Monaco,13,18, Monteiro,,75,+3 laps,0
2005,Monaco,14,21, Albers,,73,+5 laps,0
2005,Monaco,NC,15, Liuzzi,,59,DNF,0
2005,Monaco,NC,20, Friesacher,,29,DNF,0
2005,Monaco,NC,14, Coulthard,,23,DNF,0
2005,Monaco,NC,19, Karthikeyan,,18,DNF,0
2005,Europe,1,5, Alonso,,59,1:31:46.648,10
2005,Europe,2,8, Heidfeld,,59,+16.567s,8
2005,Europe,3,2, Barrichello,,59,+18.549s,6
2005,Europe,4,14, Coulthard,,59,+31.588s,5
2005,Europe,5,1, Schumacher,,59,+50.445s,4
2005,Europe,6,6, Fisichella,,59,+51.932s,3
2005,Europe,7,10, Montoya,,59,+58.173s,2
2005,Europe,8,16, Trulli,,59,+71.091s,1
2005,Europe,9,15, Liuzzi,,59,+71.529s,0
2005,Europe,10,3, Button,,59,+95.786s,0
2005,Europe,11,9, Räikkönen,,58,+1 lap,0
2005,Europe,12,4, Sato,,58,+1 lap,0
2005,Europe,13,11, Villeneuve,,58,+1 lap,0
2005,Europe,14,12, Massa,,58,+1 lap,0
2005,Europe,15,18, Monteiro,,58,+1 lap,0
2005,Europe,16,19, Karthikeyan,,58,+1 lap,0
2005,Europe,17,21, Albers,,57,+2 laps,0
2005,Europe,18,20, Friesacher,,56,+3 laps,0
2005,Europe,NC,17, Schumacher,,33,DNF,0
2005,Europe,NC,7, Webber,,0,DNF,0
2005,Canada,1,9, Räikkönen,,70,1:32:09.290,10
2005,Canada,2,1, Schumacher,,70,+1.137s,8
2005,Canada,3,2, Barrichello,,70,+40.483s,6
2005,Canada,4,12, Massa,,70,+55.139s,5
2005,Canada,5,7, Webber,,70,+55.779s,4
2005,Canada,6,17, Schumacher,,69,+1 lap,3
2005,Canada,7,14, Coulthard,,69,+1 lap,2
2005,Canada,8,15, Klien,,69,+1 lap,1
2005,Canada,9,11, Villeneuve,,69,+1 lap,0
2005,Canada,10,18, Monteiro,,67,+3 laps,0
2005,Canada,11,21, Albers,,67,+3 laps,0
2005,Canada,NC,16, Trulli,,62,DNF,0
2005,Canada,NC,3, Button,,46,DNF,0
2005,Canada,NC,8, Heidfeld,,43,DNF,0
2005,Canada,NC,4, Sato,,40,DNF,0
2005,Canada,NC,20, Friesacher,,39,DNF,0
2005,Canada,NC,5, Alonso,,38,DNF,0
2005,Canada,NC,6, Fisichella,,32,DNF,0
2005,Canada,NC,19, Karthikeyan,,24,DNF,0
2005,United States,1,1, Schumacher,,73,1:29:43.181,10
2005,United States,2,2, Barrichello,,73,+1.522s,8
2005,United States,3,18, Monteiro,,72,+1 lap,6
2005,United States,4,19, Karthikeyan,,72,+1 lap,5
2005,United States,5,21, Albers,,71,+2 laps,4
2005,United States,6,20, Friesacher,,71,+2 laps,3
2005,United States,NC,16, Trulli,,0,DNF,0
2005,United States,NC,9, Räikkönen,,0,DNF,0
2005,United States,NC,3, Button,,0,DNF,0
2005,United States,NC,6, Fisichella,,0,DNF,0
2005,United States,NC,5, Alonso,,0,DNF,0
2005,United States,NC,4, Sato,,0,DNF,0
2005,United States,NC,7, Webber,,0,DNF,0
2005,United States,NC,12, Massa,,0,DNF,0
2005,United States,NC,10, Montoya,,0,DNF,0
2005,United States,NC,11, Villeneuve,,0,DNF,0
2005,United States,NC,17, Zonta,,0,DNF,0
2005,United States,NC,15, Klien,,0,DNF,0
2005,United States,NC,8, Heidfeld,,0,DNF,0
2005,United States,NC,14, Coulthard,,0,DNF,0
2005,France,1,5, Alonso,,70,1:31:22.233,10
2005,France,2,9, Räikkönen,,70,+11.805s,8
2005,France,3,1, Schumacher,,70,+81.914s,6
2005,France,4,3, Button,,69,+1 lap,5
2005,France,5,16, Trulli,,69,+1 lap,4
2005,France,6,6, Fisichella,,69,+1 lap,3
2005,France,7,17, Schumacher,,69,+1 lap,2
2005,France,8,11, Villeneuve,,69,+1 lap,1
2005,France,9,2, Barrichello,,69,+1 lap,0
2005,France,10,14, Coulthard,,69,+1 lap,0
2005,France,11,4, Sato,,69,+1 lap,0
2005,France,12,7, Webber,,68,+2 laps,0
2005,France,13,18, Monteiro,,67,+3 laps,0
2005,France,14,8, Heidfeld,,66,+4 laps,0
2005,France,15,19, Karthikeyan,,66,+4 laps,0
2005,France,NC,10, Montoya,,46,DNF,0
2005,France,NC,21, Albers,,37,DNF,0
2005,France,NC,20, Friesacher,,33,DNF,0
2005,France,NC,12, Massa,,30,DNF,0
2005,France,NC,15, Klien,,1,DNF,0
2005,Great Britain,1,10, Montoya,,60,1:24:29.588,10
2005,Great Britain,2,5, Alonso,,60,+2.739s,8
2005,Great Britain,3,9, Räikkönen,,60,+14.436s,6
2005,Great Britain,4,6, Fisichella,,60,+17.914s,5
2005,Great Britain,5,3, Button,,60,+40.264s,4
2005,Great Britain,6,1, Schumacher,,60,+75.322s,3
2005,Great Britain,7,2, Barrichello,,60,+76.567s,2
2005,Great Britain,8,17, Schumacher,,60,+79.212s,1
2005,Great Britain,9,16, Trulli,,60,+80.851s,0
2005,Great Britain,10,12, Massa,,59,+1 lap,0
2005,Great Britain,11,7, Webber,,59,+1 lap,0
2005,Great Britain,12,8, Heidfeld,,59,+1 lap,0
2005,Great Britain,13,14, Coulthard,,59,+1 lap,0
2005,Great Britain,14,11, Villeneuve,,59,+1 lap,0
2005,Great Britain,15,15, Klien,,59,+1 lap,0
2005,Great Britain,16,4, Sato,,58,+2 laps,0
2005,Great Britain,17,18, Monteiro,,58,+2 laps,0
2005,Great Britain,18,21, Albers,,57,+3 laps,0
2005,Great Britain,19,20, Friesacher,,56,+4 laps,0
2005,Great Britain,NC,19, Karthikeyan,,10,DNF,0
2005,Germany,1,5, Alonso,,67,1:26:28.599,10
2005,Germany,2,10, Montoya,,67,+22.569s,8
2005,Germany,3,3, Button,,67,+24.422s,6
2005,Germany,4,6, Fisichella,,67,+50.587s,5
2005,Germany,5,1, Schumacher,,67,+51.690s,4
2005,Germany,6,17, Schumacher,,67,+52.242s,3
2005,Germany,7,14, Coulthard,,67,+52.700s,2
2005,Germany,8,12, Massa,,67,+56.570s,1
2005,Germany,9,15, Klien,,67,+69.818s,0
2005,Germany,10,2, Barrichello,,66,+1 lap,0
2005,Germany,11,8, Heidfeld,,66,+1 lap,0
2005,Germany,12,4, Sato,,66,+1 lap,0
2005,Germany,13,21, Albers,,65,+2 laps,0
2005,Germany,14,16, Trulli,,64,DNF,0
2005,Germany,15,11, Villeneuve,,64,+3 laps,0
2005,Germany,16,19, Karthikeyan,,64,+3 laps,0
2005,Germany,17,18, Monteiro,,64,+3 laps,0
2005,Germany,18,20, Doornbos,,63,+4 laps,0
2005,Germany,NC,7, Webber,,55,+12 laps,0
2005,Germany,NC,9, Räikkönen,,35,DNF,0
2005,Hungary,1,9, Räikkönen,,70,1:37:25.552,10
2005,Hungary,2,1, Schumacher,,70,+35.581s,8
2005,Hungary,3,17, Schumacher,,70,+36.129s,6
2005,Hungary,4,16, Trulli,,70,+54.221s,5
2005,Hungary,5,3, Button,,70,+58.832s,4
2005,Hungary,6,8, Heidfeld,,70,+68.375s,3
2005,Hungary,7,7, Webber,,69,+1 lap,2
2005,Hungary,8,4, Sato,,69,+1 lap,1
2005,Hungary,9,6, Fisichella,,69,+1 lap,0
2005,Hungary,10,2, Barrichello,,69,+1 lap,0
2005,Hungary,11,5, Alonso,,69,+1 lap,0
2005,Hungary,12,19, Karthikeyan,,67,+3 laps,0
2005,Hungary,13,18, Monteiro,,66,+4 laps,0
2005,Hungary,14,12, Massa,,63,+7 laps,0
2005,Hungary,NC,21, Albers,,59,+11 laps,0
2005,Hungary,NC,11, Villeneuve,,56,DNF,0
2005,Hungary,NC,10, Montoya,,41,DNF,0
2005,Hungary,NC,20, Doornbos,,26,DNF,0
2005,Hungary,NC,15, Klien,,0,DNF,0
2005,Hungary,NC,14, Coulthard,,0,DNF,0
2005,Turkey,1,9, Räikkönen,,58,1:24:34.454,10
2005,Turkey,2,5, Alonso,,58,+18.609s,8
2005,Turkey,3,10, Montoya,,58,+19.635s,6
2005,Turkey,4,6, Fisichella,,58,+37.973s,5
2005,Turkey,5,3, Button,,58,+39.304s,4
2005,Turkey,6,16, Trulli,,58,+55.420s,3
2005,Turkey,7,14, Coulthard,,58,+69.296s,2
2005,Turkey,8,15, Klien,,58,+71.622s,1
2005,Turkey,9,4, Sato,,58,+109.987s,0
2005,Turkey,10,2, Barrichello,,57,+1 lap,0
2005,Turkey,11,11, Villeneuve,,57,+1 lap,0
2005,Turkey,12,17, Schumacher,,57,+1 lap,0
2005,Turkey,13,20, Doornbos,,55,+3 laps,0
2005,Turkey,14,19, Karthikeyan,,55,+3 laps,0
2005,Turkey,15,18, Monteiro,,55,+3 laps,0
2005,Turkey,NC,21, Albers,,48,DNF,0
2005,Turkey,NC,1, Schumacher,,32,DNF,0
2005,Turkey,NC,8, Heidfeld,,29,DNF,0
2005,Turkey,NC,12, Massa,,28,DNF,0
2005,Turkey,NC,7, Webber,,20,DNF,0
2005,Italy,1,10, Montoya,,53,1:14:28.659,10
2005,Italy,2,5, Alonso,,53,+2.479s,8
2005,Italy,3,6, Fisichella,,53,+17.975s,6
2005,Italy,4,9, Räikkönen,,53,+22.775s,5
2005,Italy,5,16, Trulli,,53,+33.786s,4
2005,Italy,6,17, Schumacher,,53,+43.925s,3
2005,Italy,7,8, Pizzonia,,53,+44.643s,2
2005,Italy,8,3, Button,,53,+63.635s,1
2005,Italy,9,12, Massa,,53,+75.413s,0
2005,Italy,10,1, Schumacher,,53,+96.070s,0
2005,Italy,11,11, Villeneuve,,52,+1 lap,0
2005,Italy,12,2, Barrichello,,52,+1 lap,0
2005,Italy,13,15, Klien,,52,+1 lap,0
2005,Italy,14,7, Webber,,52,+1 lap,0
2005,Italy,15,14, Coulthard,,52,+1 lap,0
2005,Italy,16,4, Sato,,52,+1 lap,0
2005,Italy,17,18, Monteiro,,51,+2 laps,0
2005,Italy,18,20, Doornbos,,51,+2 laps,0
2005,Italy,19,21, Albers,,51,+2 laps,0
2005,Italy,20,19, Karthikeyan,,50,+3 laps,0
2005,Belgium,1,9, Räikkönen,,44,1:30:01.295,10
2005,Belgium,2,5, Alonso,,44,+28.394s,8
2005,Belgium,3,3, Button,,44,+32.077s,6
2005,Belgium,4,7, Webber,,44,+69.167s,5
2005,Belgium,5,2, Barrichello,,44,+78.136s,4
2005,Belgium,6,11, Villeneuve,,44,+87.435s,3
2005,Belgium,7,17, Schumacher,,44,+87.574s,2
2005,Belgium,8,18, Monteiro,,43,+1 lap,1
2005,Belgium,9,15, Klien,,43,+1 lap,0
2005,Belgium,10,12, Massa,,43,+1 lap,0
2005,Belgium,11,19, Karthikeyan,,43,+1 lap,0
2005,Belgium,12,21, Albers,,42,+2 laps,0
2005,Belgium,13,20, Doornbos,,41,+3 laps,0
2005,Belgium,14,10, Montoya,,40,DNF,0
2005,Belgium,15,8, Pizzonia,,39,DNF,0
2005,Belgium,NC,16, Trulli,,34,DNF,0
2005,Belgium,NC,14, Coulthard,,18,DNF,0
2005,Belgium,NC,1, Schumacher,,13,DNF,0
2005,Belgium,NC,4, Sato,,13,DNF,0
2005,Belgium,NC,6, Fisichella,,10,DNF,0
2005,Brazil,1,10, Montoya,,71,1:29:20.574,10
2005,Brazil,2,9, Räikkönen,,71,+2.527s,8
2005,Brazil,3,5, Alonso,,71,+24.840s,6
2005,Brazil,4,1, Schumacher,,71,+35.668s,5
2005,Brazil,5,6, Fisichella,,71,+40.218s,4
2005,Brazil,6,2, Barrichello,,71,+69.173s,3
2005,Brazil,7,3, Button,,70,+1 lap,2
2005,Brazil,8,17, Schumacher,,70,+1 lap,1
2005,Brazil,9,15, Klien,,70,+1 lap,0
2005,Brazil,10,4, Sato,,70,+1 lap,0
2005,Brazil,11,12, Massa,,70,+1 lap,0
2005,Brazil,12,11, Villeneuve,,70,+1 lap,0
2005,Brazil,13,16, Trulli,,69,DNF,0
2005,Brazil,14,21, Albers,,69,+2 laps,0
2005,Brazil,15,19, Karthikeyan,,68,+3 laps,0
2005,Brazil,NC,18, Monteiro,,55,DNF,0
2005,Brazil,NC,7, Webber,,45,+26 laps,0
2005,Brazil,NC,20, Doornbos,,34,DNF,0
2005,Brazil,NC,8, Pizzonia,,0,DNF,0
2005,Brazil,NC,14, Coulthard,,0,DNF,0
2005,Japan,1,9, Räikkönen,,53,1:29:02.212,10
2005,Japan,2,6, Fisichella,,53,+1.633s,8
2005,Japan,3,5, Alonso,,53,+17.456s,6
2005,Japan,4,7, Webber,,53,+22.274s,5
2005,Japan,5,3, Button,,53,+29.507s,4
2005,Japan,6,14, Coulthard,,53,+31.601s,3
2005,Japan,7,1, Schumacher,,53,+33.879s,2
2005,Japan,8,17, Schumacher,,53,+49.548s,1
2005,Japan,9,15, Klien,,53,+51.925s,0
2005,Japan,10,12, Massa,,53,+57.509s,0
2005,Japan,11,2, Barrichello,,53,+60.633s,0
2005,Japan,12,11, Villeneuve,,53,+83.221s,0
2005,Japan,13,18, Monteiro,,52,+1 lap,0
2005,Japan,14,20, Doornbos,,51,+2 laps,0
2005,Japan,15,19, Karthikeyan,,51,+2 laps,0
2005,Japan,16,21, Albers,,49,+4 laps,0
2005,Japan,NC,8, Pizzonia,,9,+1 lap,0
2005,Japan,NC,16, Trulli,,9,DNF,0
2005,Japan,NC,10, Montoya,,0,DNF,0
2005,China,1,5, Alonso,,56,1:39:53.618,10
2005,China,2,9, Räikkönen,,56,+4.015s,8
2005,China,3,17, Schumacher,,56,+25.376s,6
2005,China,4,6, Fisichella,,56,+26.114s,5
2005,China,5,15, Klien,,56,+31.839s,4
2005,China,6,12, Massa,,56,+36.400s,3
2005,China,7,7, Webber,,56,+36.842s,2
2005,China,8,3, Button,,56,+41.249s,1
2005,China,9,14, Coulthard,,56,+44.247s,0
2005,China,10,11, Villeneuve,,56,+59.977s,0
2005,China,11,18, Monteiro,,56,+84.648s,0
2005,China,12,2, Barrichello,,56,+92.812s,0
2005,China,13,8, Pizzonia,,55,DNF,0
2005,China,14,20, Doornbos,,55,+1 lap,0
2005,China,15,16, Trulli,,55,+1 lap,0
2005,China,16,21, Albers,,51,+5 laps,0
2005,China,NC,4, Sato,,34,DNF,0
2005,China,NC,19, Karthikeyan,,28,DNF,0
2005,China,NC,10, Montoya,,24,DNF,0
2005,China,NC,1, Schumacher,,22,DNF,0
2004,Australia,1,1, Schumacher,,58,1:24:15.757,10
2004,Australia,2,2, Barrichello,,58,+13.605s,8
2004,Australia,3,8, Alonso,,58,+34.673s,6
2004,Australia,4,4, Schumacher,,58,+60.423s,5
2004,Australia,5,3, Montoya,,58,+68.536s,4
2004,Australia,6,9, Button,,58,+70.598s,3
2004,Australia,7,7, Trulli,,57,+1 lap,2
2004,Australia,8,5, Coulthard,,57,+1 lap,1
2004,Australia,9,10, Sato,,57,+1 lap,0
2004,Australia,10,11, Fisichella,,57,+1 lap,0
2004,Australia,11,15, Klien,,56,+2 laps,0
2004,Australia,12,16, da Matta,,56,+2 laps,0
2004,Australia,13,17, Panis,,56,+2 laps,0
2004,Australia,14,19, Pantano,,55,+3 laps,0
2004,Australia,NC,12, Massa,,44,DNF,0
2004,Australia,NC,18, Heidfeld,,43,DNF,0
2004,Australia,NC,20, Bruni,,43,+15 laps,0
2004,Australia,NC,14, Webber,,29,DNF,0
2004,Australia,NC,21, Baumgartner,,13,DNF,0
2004,Australia,NC,6, Räikkönen,,9,DNF,0
2004,Malaysia,1,1, Schumacher,,56,1:31:07.490,10
2004,Malaysia,2,3, Montoya,,56,+5.022s,8
2004,Malaysia,3,9, Button,,56,+11.568s,6
2004,Malaysia,4,2, Barrichello,,56,+13.616s,5
2004,Malaysia,5,7, Trulli,,56,+37.360s,4
2004,Malaysia,6,5, Coulthard,,56,+53.098s,3
2004,Malaysia,7,8, Alonso,,56,+67.877s,2
2004,Malaysia,8,12, Massa,,55,+1 lap,1
2004,Malaysia,9,16, da Matta,,55,+1 lap,0
2004,Malaysia,10,15, Klien,,55,+1 lap,0
2004,Malaysia,11,11, Fisichella,,55,+1 lap,0
2004,Malaysia,12,17, Panis,,55,+1 lap,0
2004,Malaysia,13,19, Pantano,,54,+2 laps,0
2004,Malaysia,14,20, Bruni,,53,+3 laps,0
2004,Malaysia,15,10, Sato,,52,DNF,0
2004,Malaysia,16,21, Baumgartner,,52,+4 laps,0
2004,Malaysia,NC,6, Räikkönen,,40,DNF,0
2004,Malaysia,NC,18, Heidfeld,,34,DNF,0
2004,Malaysia,NC,4, Schumacher,,27,DNF,0
2004,Malaysia,NC,14, Webber,,23,DNF,0
2004,Bahrain,1,1, Schumacher,,57,1:28:34.875,10
2004,Bahrain,2,2, Barrichello,,57,+1.367s,8
2004,Bahrain,3,9, Button,,57,+26.687s,6
2004,Bahrain,4,7, Trulli,,57,+32.214s,5
2004,Bahrain,5,10, Sato,,57,+52.460s,4
2004,Bahrain,6,8, Alonso,,57,+53.156s,3
2004,Bahrain,7,4, Schumacher,,57,+58.155s,2
2004,Bahrain,8,14, Webber,,56,+1 lap,1
2004,Bahrain,9,17, Panis,,56,+1 lap,0
2004,Bahrain,10,16, da Matta,,56,+1 lap,0
2004,Bahrain,11,11, Fisichella,,56,+1 lap,0
2004,Bahrain,12,12, Massa,,56,+1 lap,0
2004,Bahrain,13,3, Montoya,,56,+1 lap,0
2004,Bahrain,14,15, Klien,,56,+1 lap,0
2004,Bahrain,15,18, Heidfeld,,56,+1 lap,0
2004,Bahrain,16,19, Pantano,,55,+2 laps,0
2004,Bahrain,17,20, Bruni,,52,+5 laps,0
2004,Bahrain,NC,5, Coulthard,,50,DNF,0
2004,Bahrain,NC,21, Baumgartner,,44,DNF,0
2004,Bahrain,NC,6, Räikkönen,,7,DNF,0
2004,San Marino,1,1, Schumacher,,62,1:26:19.670,10
2004,San Marino,2,9, Button,,62,+9.702s,8
2004,San Marino,3,3, Montoya,,62,+21.617s,6
2004,San Marino,4,8, Alonso,,62,+23.654s,5
2004,San Marino,5,7, Trulli,,62,+36.216s,4
2004,San Marino,6,2, Barrichello,,62,+36.683s,3
2004,San Marino,7,4, Schumacher,,62,+55.730s,2
2004,San Marino,8,6, Räikkönen,,61,+1 lap,1
2004,San Marino,9,11, Fisichella,,61,+1 lap,0
2004,San Marino,10,12, Massa,,61,+1 lap,0
2004,San Marino,11,17, Panis,,61,+1 lap,0
2004,San Marino,12,5, Coulthard,,61,+1 lap,0
2004,San Marino,13,14, Webber,,61,+1 lap,0
2004,San Marino,14,15, Klien,,60,+2 laps,0
2004,San Marino,15,21, Baumgartner,,58,+4 laps,0
2004,San Marino,16,10, Sato,,56,DNF,0
2004,San Marino,NC,18, Heidfeld,,48,DNF,0
2004,San Marino,NC,16, da Matta,,32,DNF,0
2004,San Marino,NC,20, Bruni,,22,DNF,0
2004,San Marino,NC,19, Pantano,,6,DNF,0
2004,Spain,1,1, Schumacher,,66,1:27:32.841,10
2004,Spain,2,2, Barrichello,,66,+13.290s,8
2004,Spain,3,7, Trulli,,66,+32.294s,6
2004,Spain,4,8, Alonso,,66,+32.952s,5
2004,Spain,5,10, Sato,,66,+42.327s,4
2004,Spain,6,4, Schumacher,,66,+73.804s,3
2004,Spain,7,11, Fisichella,,66,+77.108s,2
2004,Spain,8,9, Button,,65,+1 lap,1
2004,Spain,9,12, Massa,,65,+1 lap,0
2004,Spain,10,5, Coulthard,,65,+1 lap,0
2004,Spain,11,6, Räikkönen,,65,+1 lap,0
2004,Spain,12,14, Webber,,65,+1 lap,0
2004,Spain,13,16, da Matta,,65,+1 lap,0
2004,Spain,NC,19, Pantano,,51,DNF,0
2004,Spain,NC,3, Montoya,,46,DNF,0
2004,Spain,NC,15, Klien,,43,DNF,0
2004,Spain,NC,17, Panis,,33,DNF,0
2004,Spain,NC,18, Heidfeld,,33,DNF,0
2004,Spain,NC,20, Bruni,,31,DNF,0
2004,Spain,NC,21, Baumgartner,,17,DNF,0
2004,Monaco,1,7, Trulli,,77,1:45:46.601,10
2004,Monaco,2,9, Button,,77,+0.497s,8
2004,Monaco,3,2, Barrichello,,77,+75.766s,6
2004,Monaco,4,3, Montoya,,76,+1 lap,5
2004,Monaco,5,12, Massa,,76,+1 lap,4
2004,Monaco,6,16, da Matta,,76,+1 lap,3
2004,Monaco,7,18, Heidfeld,,75,+2 laps,2
2004,Monaco,8,17, Panis,,74,+3 laps,1
2004,Monaco,9,21, Baumgartner,,71,+6 laps,0
2004,Monaco,10,4, Schumacher,,69,DNF,0
2004,Monaco,NC,1, Schumacher,,45,DNF,0
2004,Monaco,NC,8, Alonso,,41,DNF,0
2004,Monaco,NC,6, Räikkönen,,27,DNF,0
2004,Monaco,NC,20, Bruni,,15,DNF,0
2004,Monaco,NC,19, Pantano,,12,DNF,0
2004,Monaco,NC,14, Webber,,11,DNF,0
2004,Monaco,NC,10, Sato,,2,DNF,0
2004,Monaco,NC,5, Coulthard,,2,DNF,0
2004,Monaco,NC,11, Fisichella,,2,DNF,0
2004,Monaco,NC,15, Klien,,0,DNF,0
2004,Europe,1,1, Schumacher,,60,1:32:35.101,10
2004,Europe,2,2, Barrichello,,60,+17.989s,8
2004,Europe,3,9, Button,,60,+22.533s,6
2004,Europe,4,7, Trulli,,60,+53.673s,5
2004,Europe,5,8, Alonso,,60,+60.987s,4
2004,Europe,6,11, Fisichella,,60,+73.448s,3
2004,Europe,7,14, Webber,,60,+76.206s,2
2004,Europe,8,3, Montoya,,59,+1 lap,1
2004,Europe,9,12, Massa,,59,+1 lap,0
2004,Europe,10,18, Heidfeld,,59,+1 lap,0
2004,Europe,11,17, Panis,,59,+1 lap,0
2004,Europe,12,15, Klien,,59,+1 lap,0
2004,Europe,13,19, Pantano,,58,+2 laps,0
2004,Europe,14,20, Bruni,,57,+3 laps,0
2004,Europe,15,21, Baumgartner,,57,+3 laps,0
2004,Europe,NC,10, Sato,,47,DNF,0
2004,Europe,NC,5, Coulthard,,25,DNF,0
2004,Europe,NC,6, Räikkönen,,9,DNF,0
2004,Europe,NC,4, Schumacher,,0,DNF,0
2004,Europe,NC,16, da Matta,,0,DNF,0
2004,Canada,1,1, Schumacher,,70,1:28:24.803,10
2004,Canada,2,2, Barrichello,,70,+5.108s,8
2004,Canada,3,9, Button,,70,+20.409s,6
2004,Canada,4,11, Fisichella,,69,+1 lap,5
2004,Canada,5,6, Räikkönen,,69,+1 lap,4
2004,Canada,6,5, Coulthard,,69,+1 lap,3
2004,Canada,7,19, Glock,,68,+2 laps,2
2004,Canada,8,18, Heidfeld,,68,+2 laps,1
2004,Canada,9,15, Klien,,67,+3 laps,0
2004,Canada,10,21, Baumgartner,,66,+4 laps,0
2004,Canada,NC,12, Massa,,62,DNF,0
2004,Canada,NC,10, Sato,,48,DNF,0
2004,Canada,NC,8, Alonso,,44,DNF,0
2004,Canada,NC,20, Bruni,,30,DNF,0
2004,Canada,NC,14, Webber,,6,DNF,0
2004,Canada,NC,7, Trulli,,0,DNF,0
2004,United States,1,1, Schumacher,,73,1:40:29.914,10
2004,United States,2,2, Barrichello,,73,+2.950s,8
2004,United States,3,10, Sato,,73,+22.036s,6
2004,United States,4,7, Trulli,,73,+34.544s,5
2004,United States,5,17, Panis,,73,+37.534s,4
2004,United States,6,6, Räikkönen,,72,+1 lap,3
